"2014-03-18 13:05:43.709281",96.709,96.528
"2014-03-18 13:05:44.981832",96.706,96.527
"2014-03-18 13:05:46.254338",96.709,96.523
"2014-03-18 13:05:47.531797",96.706,96.528
"2014-03-18 13:05:48.804314",96.702,96.522
"2014-03-18 13:05:50.077036",96.702,96.526
"2014-03-18 13:05:51.357889",96.703,96.526
"2014-03-18 13:05:52.627243",96.702,96.527
"2014-03-18 13:05:53.899790",96.706,96.527
"2014-03-18 13:05:55.172307",96.706,96.53
"2014-03-18 13:05:56.444811",96.704,96.528
"2014-03-18 13:05:57.722073",96.701,96.533
"2014-03-18 13:05:58.994589",96.706,96.522
"2014-03-18 13:06:00.267128",96.703,96.525
"2014-03-18 13:06:01.539651",96.703,96.528
"2014-03-18 13:06:02.817100",96.707,96.524
"2014-03-18 13:06:04.089651",96.704,96.527
"2014-03-18 13:06:05.362161",96.704,96.525
"2014-03-18 13:06:06.634676",96.706,96.526
"2014-03-18 13:06:07.911926",96.705,96.52
"2014-03-18 13:06:09.184465",96.705,96.526
"2014-03-18 13:06:10.457223",96.708,96.529
"2014-03-18 13:06:11.729918",96.705,96.522
"2014-03-18 13:06:13.007364",96.703,96.526
"2014-03-18 13:06:14.279904",96.706,96.532
"2014-03-18 13:06:15.552455",96.707,96.527
"2014-03-18 13:06:16.824988",96.706,96.531
"2014-03-18 13:06:18.102465",96.704,96.527
"2014-03-18 13:06:19.374959",96.704,96.528
"2014-03-18 13:06:20.647513",96.709,96.53
"2014-03-18 13:06:21.920036",96.708,96.526
"2014-03-18 13:06:23.197485",96.707,96.526
"2014-03-18 13:06:24.470065",96.706,96.529
"2014-03-18 13:06:25.742550",96.707,96.527
"2014-03-18 13:06:27.015073",96.709,96.525
"2014-03-18 13:06:28.292524",96.705,96.526
"2014-03-18 13:06:29.565042",96.701,96.524
"2014-03-18 13:06:30.837561",96.702,96.525
"2014-03-18 13:06:32.110111",96.712,96.526
"2014-03-18 13:06:33.387569",96.705,96.527
"2014-03-18 13:06:34.660082",96.712,96.528
"2014-03-18 13:06:35.932627",96.707,96.529
"2014-03-18 13:06:37.205154",96.711,96.525
"2014-03-18 13:06:38.482427",96.701,96.526
"2014-03-18 13:06:39.754978",96.703,96.525
"2014-03-18 13:06:41.027782",96.713,96.528
"2014-03-18 13:06:42.300189",96.707,96.528
"2014-03-18 13:06:43.577671",96.705,96.527
"2014-03-18 13:06:44.850210",96.701,96.525
"2014-03-18 13:06:46.122724",96.703,96.528
"2014-03-18 13:06:47.395235",96.706,96.528
"2014-03-18 13:06:48.667842",96.709,96.527
"2014-03-18 13:06:49.940292",96.706,96.528
"2014-03-18 13:06:51.213033",96.705,96.527
"2014-03-18 13:06:52.485744",96.704,96.528
"2014-03-18 13:06:53.763216",96.705,96.528
"2014-03-18 13:06:55.035747",96.705,96.53
"2014-03-18 13:06:56.308298",96.704,96.525
"2014-03-18 13:06:57.580812",96.704,96.529
"2014-03-18 13:06:58.858455",96.709,96.528
"2014-03-18 13:07:00.131001",96.7,96.525
"2014-03-18 13:07:01.403518",96.711,96.531
"2014-03-18 13:07:02.676029",96.709,96.528
"2014-03-18 13:07:03.953276",96.706,96.532
"2014-03-18 13:07:05.225828",96.706,96.529
"2014-03-18 13:07:06.498338",96.705,96.531
"2014-03-18 13:07:07.770861",96.701,96.532
"2014-03-18 13:07:09.046544",96.702,96.528
"2014-03-18 13:07:10.319075",96.698,96.528
"2014-03-18 13:07:11.591402",96.7,96.526
"2014-03-18 13:07:12.863923",96.701,96.528
"2014-03-18 13:07:14.139647",96.699,96.525
"2014-03-18 13:07:15.412208",96.711,96.527
"2014-03-18 13:07:16.684757",96.702,96.53
"2014-03-18 13:07:17.957257",96.701,96.524
"2014-03-18 13:07:19.233150",96.704,96.528
"2014-03-18 13:07:20.505727",96.696,96.529
"2014-03-18 13:07:21.778232",96.701,96.529
"2014-03-18 13:07:23.050765",96.709,96.532
"2014-03-18 13:07:24.326683",96.706,96.53
"2014-03-18 13:07:25.599220",96.705,96.525
"2014-03-18 13:07:26.871782",96.703,96.526
"2014-03-18 13:07:28.144257",96.705,96.53
"2014-03-18 13:07:29.419737",96.705,96.531
"2014-03-18 13:07:30.692269",96.711,96.533
"2014-03-18 13:07:31.964781",96.702,96.526
"2014-03-18 13:07:33.237319",96.702,96.533
"2014-03-18 13:07:34.513202",96.703,96.531
"2014-03-18 13:07:35.785749",96.704,96.527
"2014-03-18 13:07:37.058281",96.705,96.529
"2014-03-18 13:07:38.330790",96.703,96.53
"2014-03-18 13:07:39.606896",96.703,96.527
"2014-03-18 13:07:40.879651",96.702,96.525
"2014-03-18 13:07:42.152193",96.703,96.525
"2014-03-18 13:07:43.424704",96.705,96.526
"2014-03-18 13:07:44.697652",96.701,96.525
"2014-03-18 13:07:45.970188",96.702,96.532
"2014-03-18 13:07:47.242738",96.704,96.525
"2014-03-18 13:07:48.515247",96.701,96.528
"2014-03-18 13:07:49.792724",96.703,96.527
"2014-03-18 13:07:51.065238",96.698,96.53
"2014-03-18 13:07:52.338078",96.706,96.53
"2014-03-18 13:07:53.610473",96.7,96.528
"2014-03-18 13:07:54.887995",96.7,96.521
"2014-03-18 13:07:56.160479",96.703,96.523
"2014-03-18 13:07:57.433018",96.702,96.53
"2014-03-18 13:07:58.705507",96.704,96.524
"2014-03-18 13:07:59.982783",96.701,96.525
"2014-03-18 13:08:01.255306",96.703,96.527
"2014-03-18 13:08:02.527897",96.705,96.529
"2014-03-18 13:08:03.800354",96.705,96.521
"2014-03-18 13:08:05.074652",96.702,96.524
"2014-03-18 13:08:06.347421",96.697,96.525
"2014-03-18 13:08:07.619965",96.701,96.53
"2014-03-18 13:08:08.892479",96.701,96.525
"2014-03-18 13:08:10.169947",96.706,96.527
"2014-03-18 13:08:11.442458",96.697,96.528
"2014-03-18 13:08:12.714975",96.702,96.521
"2014-03-18 13:08:13.987496",96.701,96.523
"2014-03-18 13:08:15.264948",96.702,96.528
"2014-03-18 13:08:16.537499",96.701,96.527
"2014-03-18 13:08:17.810558",96.702,96.53
"2014-03-18 13:08:19.083361",96.7,96.523
"2014-03-18 13:08:20.360606",96.701,96.523
"2014-03-18 13:08:21.633125",96.703,96.524
"2014-03-18 13:08:22.905665",96.702,96.529
